status,price,brand,model,generation,title,type,link,condition,seller notes
scrap,22.99,dell,m630,,dell perc h730p pcie3.0x8 raid controller 12.0gb/s 2gb for m630 pn: yrpp6 w3n15,,https://www.ebay.co.uk/itm/285141360107?hash=item4263bfddeb%3ag%3a-lmaaoswvnvj5ji2&itmprp=enc%3aaqajaaaa8as5bi2seghtapokxa0b8ln810cymnr7snzaipwlliiurj0qvgk6dmrl9a726owldf2sjzfx0iy%2fvqltgap2bratbkklgo30eie3%2fmzqjko93c8yo%2bcutdkxspzdnjxfih8atbf0rnmnitjunplkjjfgtphx%2bulazttdbt7efgwkdaxeurfb4da6tdhlfhxdf0rbhpmbpeu5f7wok8ce5rj3bnrb0af1fksvewfr9fd84mh7j5ernir3fciofjphgftotej08l5hilr7b9jefx2i89atutillqc1mlq%2bwahl4sfnwd0cnhof9zstd13daq%3d%3d%7ctkp%3abk9sr6cdl9sgza&lh_bin=1&lh_itemcondition=1500%7c2010%7c2020%7c2030%7c3000%7c1000,used,"“pulled from working environment, tested by in house engineers. 60 day warranty.”"
sell,459.99,dell,poweredge t630,,dell poweredge t630 mt server 2x xeon e5-2650 v3 @ 2.30ghz 96gb ddr4 perc h730p,server,https://www.ebay.co.uk/itm/135080195772?hash=item1f736836bc%3ag%3azykaaoswwkrmvbzf&itmprp=enc%3aaqajaaaa8cxhlrdahv2bynuqsthc5tsmtr1%2bi%2bcde1yfegl7feu2bu%2bckkuieaoq%2fksgb6r64apqd6wu6s9sfy%2f9%2bbgdwu12rzcjn3tntgapw9pawfvgklye%2bfv1wwnzqrrv2v2dr%2fruqg%2frocqtzlixpt3i%2btl6csdetydrretrbl8prs1xoempicdpeauxhuldlhwf5qlpvpoagsm7c%2fd5ehjbco0dufhd%2berpol1kj0y0vjwuvm0wnowu%2frx7ltjzydatrfluas260qhpliatc2bms%2fvkwpmlk%2bx4qxvz%2b2dejlrl%2bcsnqrb%2fg6ezac56qfqbug%3d%3d%7ctkp%3abk9sr6kdl9sgza&lh_bin=1&lh_itemcondition=1500%7c2010%7c2020%7c2030%7c3000%7c1000,used,"“delivery information:- this item will be delivered on a pallet, or it can be collected which is ... "
sell,459.99,dell,poweredge t630,,dell poweredge t630 mt server 2x xeon e5-2650 v3 @ 2.30ghz 96gb ddr4 perc h730p,server,https://www.ebay.co.uk/itm/135080195772?hash=item1f736836bc%3ag%3azykaaoswwkrmvbzf&itmprp=enc%3aaqajaaaa8cxhlrdahv2bynuqsthc5tsmtr1%2bi%2bcde1yfegl7feu2bu%2bckkuieaoq%2fksgb6r64apqd6wu6s9sfy%2f9%2bbgdwu12rzcjn3tntgapw9pawfvgklye%2bfv1wwnzqrrv2v2dr%2fruqg%2frocqtzlixpt3i%2btl6csdetydrretrbl8prs1xoempicdpeauxhuldlhwf5qlpvpoagsm7c%2fd5ehjbco0dufhd%2berpol1kj0y0vjwuvm0wnowu%2frx7ltjzydatrfluas260qhpliatc2bms%2fvkwpmlk%2bx4qxvz%2b2dejlrl%2bcsnqrb%2fg6ezac56qfqbug%3d%3d%7ctkp%3abk9sr6kdl9sgza&lh_bin=1&lh_itemcondition=1500%7c2010%7c2020%7c2030%7c3000%7c1000,used,"“delivery information:- this item will be delivered on a pallet, or it can be collected which is ... "
scrap,9.95,dell,t420,,dell poweredge t420 t620 t330 t340 t430 t440 server caster wheels t501m 770-bcjl,casters,https://www.ebay.co.uk/itm/305418788745?epid=26065036579&hash=item471c60df89%3ag%3acacaaoswjwvlsbpa&itmprp=enc%3aaqajaaaa8kji3o5v0ligmhibqo5yulwhfgr%2bjh5ljcdz4kaju8obgo1jkql%2bjm8tikvadmdwk9b9v1acogykuvlav0n44uiv8b9savh16xvuap86udyedfjhdv5ioc%2bmwj9jwth0ttb0mchq2b6kryonyyge7fgjnmfg9h4ns6woygq2uvmk3pnwmhocubxelyya2kurdvjpqojyrms0aeafgfsvqmjsxfmml1zn7zh%2br0m3jomknz6i33glhxk%2bsxs%2fimtuwho8kpivr3wzhb5unvr9veofdbslf0koxmpjqvop15xwkjvwrmckcgffjer2yhhf4w%3d%3d%7ctkp%3abk9sr6kdl9sgza&lh_bin=1&lh_itemcondition=1500%7c2010%7c2020%7c2030%7c3000%7c1000,"new: a brand-new, unused, unopened and undamaged item in original retail packaging (where packaging ... ",
scrap,9.95,dell,t420,,dell poweredge t420 t620 t330 t340 t430 t440 server caster wheels t501m 770-bcjl,casters,https://www.ebay.co.uk/itm/305418788745?epid=26065036579&hash=item471c60df89%3ag%3acacaaoswjwvlsbpa&itmprp=enc%3aaqajaaaa8kji3o5v0ligmhibqo5yulwhfgr%2bjh5ljcdz4kaju8obgo1jkql%2bjm8tikvadmdwk9b9v1acogykuvlav0n44uiv8b9savh16xvuap86udyedfjhdv5ioc%2bmwj9jwth0ttb0mchq2b6kryonyyge7fgjnmfg9h4ns6woygq2uvmk3pnwmhocubxelyya2kurdvjpqojyrms0aeafgfsvqmjsxfmml1zn7zh%2br0m3jomknz6i33glhxk%2bsxs%2fimtuwho8kpivr3wzhb5unvr9veofdbslf0koxmpjqvop15xwkjvwrmckcgffjer2yhhf4w%3d%3d%7ctkp%3abk9sr6kdl9sgza&lh_bin=1&lh_itemcondition=1500%7c2010%7c2020%7c2030%7c3000%7c1000,"new: a brand-new, unused, unopened and undamaged item in original retail packaging (where packaging ... ",
scrap,500.0,dell,m640,,dell m640 blade 2x 10 core silver 4114 2.2ghz 128gb ram idrac9 enterprise,server,https://www.ebay.co.uk/itm/235026566792?hash=item36b8acce88%3ag%3afmkaaoswe7bkckz4&itmprp=enc%3aaqajaaaa4agbzscsalm2jdopa82b%2f%2b9pkauhpxrlgjxvcsr4xjj5zxbyaya93wgxataiifrdl%2fzw8lu0nf%2fthza05cxwfrypi9gwzuxueenwzhjukntuqprlf1cdkf5vhqspni%2f5wut3rvsgyjozwzq7%2b9kijblrqe2ri8o4v%2bjfvti9%2bxdhpmhrri8g9ooj%2foo7zbukooxgykaozsfevdla3imkai43sd0k92hbdsyeemdv2fattf2hw%2fl5aad%2bmubus%2b%2byof921mopeip7imff5lknnp%2fnyxfpwtptealvtl0d2x3c%7ctkp%3abk9sr5b9wnsgza&lh_bin=1&lh_itemcondition=1500%7c2010%7c2020%7c2030%7c3000%7c1000,very good - refurbished: the item shows minimal wear. it is fully functional and has been ... ,
sell,450.0,dell,r640,,"dell poweredge r640 , 2x silver 4110, 64gb ddr4, 10x sff, h330mini, read info",r640,https://www.ebay.co.uk/itm/285956440847?hash=item429455030f%3ag%3agwqaaoswqrzmjovl&itmprp=enc%3aaqajaaaa4f5fdsgypk%2f5kgkztwinzlnm0oh6wnmzdr5%2fvpufvhgopfsuoade7af3%2fra4p5bhza8e5zl3niugt310iwi8gmucqktjptdjme%2bxef813q9%2ffe7fvamzi%2byl8lajylyqfs6aqxt3xflvyfrx3vxqjg%2blf979xjywmunmtide5gily9zu61o64db0z9ljrsvaybakmv%2f6tfkk1vgkqhanotpojh%2b7yyzlttl9g5hnssuyg4p82mw5ahxbwz7l5%2fu%2bkpxuumhdyritu15zqe%2fnkdyshoclwnjextjiwispuu29%7ctkp%3abk9sr5j9wnsgza&lh_bin=1&lh_itemcondition=1500%7c2010%7c2020%7c2030%7c3000%7c1000,"used: an item that has been previously used. the item may have some signs of cosmetic wear, but is ... ",
sell,279.99,dell,t640,,dell poweredge t640 tower server xeon silver 4112 32gb ram h730p hba330+,server,https://www.ebay.co.uk/itm/166780186702?hash=item26d4dfb04e%3ag%3aqhcaaoswf%7efmt0ov&itmprp=enc%3aaqajaaaa8c2vvn4t%2bj%2b5kmmri1yatxpwozea6dmamhpnphg9ct6wchkzceiru%2bdmm9523x%2bkrmfnn8xxsasedjsdklglnjihr%2ffh0wymfqetvqfri5ee9ob8pj0rnp6u2rvn1cfzjtmij39r0gojwug8f9unhojhujrekn9ykzv7vvgyfhve6xag6uxh7uxczap58qzo6jp5dj5rf3dglibse2ilfecnibe7wfjzzy%2bryexlzcugnp3c6dwznqhsofrjigupt0xuxsyr6yyvevhvqnwfpxqq%2f5ixv9qjhqj2jpkhsnoaopiwy%2fogfrqrkz9pmyibyq%3d%3d%7ctkp%3abk9sr5j9wnsgza&lh_bin=1&lh_itemcondition=1500%7c2010%7c2020%7c2030%7c3000%7c1000,used,“tested and working in good condition.”
sell,600.0,dell,r640,,dell poweredge r640  2 x intel xeon gold 6132 64gb ddr4 perc h730p 2 x 480gb ssd,r640,https://www.ebay.co.uk/itm/186562635015?hash=item2b6fffe507%3ag%3as1maaosw6ezmlp%7ef&itmprp=enc%3aaqajaaaawg2pwwdckhglyhh4ued6wfyh9bqdylpkvlfvup8%2fojhpjmomck%2fe780%2bfv1d4xc4qvwd1kszbykqlkryungjt8mutsr%2fdfw4l0aw%2f3y07wpcs48epkwpntvthhsp%2buxpvfnkqbn0h%2b7z3pj9l54ex%2ftlgnezzsgomor4bo0%2fvqmp3wq8iqlozejd7sefzqawwfxtxggncwrhtdybejhvw%2b93suoxnau0szciueikfkl0x6ghebr7ajpcnt2fskduyq%3d%3d%7ctkp%3abk9sr5j9wnsgza&lh_bin=1&lh_itemcondition=1500%7c2010%7c2020%7c2030%7c3000%7c1000,"used: an item that has been previously used. the item may have some signs of cosmetic wear, but is ... ",
scrap,100.0,dell,m830,,dell poweredge m830 server + 4 processors intel® xeon® e5-4610v3 sr22s 1.70ghz,server / processor,https://www.ebay.co.uk/itm/387125597228?hash=item5a227bd42c%3ag%3af9maaoswelhmfaep&itmprp=enc%3aaqajaaaa4n7qug4jarwke1yfiy3forz%2bhmtj8sskmg5sbmbnhhnyvhntmnmvg0c6p7axv6bpmnkxwx0tn0q5axwurel%2bveeevi7qnfap2jejtoflq%2fhezewvx1aeq0ainj6pce8haipnhgkunojkoyt%2f4ggfkm%2fnjo7ovskx%2bl36m5icwsmh5iyc7rygaqta8haeamtrqybla%2fe%2bkjcytj0lm6tdnqkpvhuv16wg07ngivpwkvqil6f%2fjca8xluc9ec1sa7ajptwm4bc95e6c3gojowzbnh9gfilb6f0zmwgjenfdrbb%7ctkp%3abk9sr5j9wnsgza&lh_bin=1&lh_itemcondition=1500%7c2010%7c2020%7c2030%7c3000%7c1000,"used: an item that has been previously used. the item may have some signs of cosmetic wear, but is ... ",
scrap,100.0,dell,m830,,dell poweredge m830 server + 4 processors intel® xeon® e5-4610v3 sr22s 1.70ghz,server / processor,https://www.ebay.co.uk/itm/387125597228?hash=item5a227bd42c%3ag%3af9maaoswelhmfaep&itmprp=enc%3aaqajaaaa4n7qug4jarwke1yfiy3forz%2bhmtj8sskmg5sbmbnhhnyvhntmnmvg0c6p7axv6bpmnkxwx0tn0q5axwurel%2bveeevi7qnfap2jejtoflq%2fhezewvx1aeq0ainj6pce8haipnhgkunojkoyt%2f4ggfkm%2fnjo7ovskx%2bl36m5icwsmh5iyc7rygaqta8haeamtrqybla%2fe%2bkjcytj0lm6tdnqkpvhuv16wg07ngivpwkvqil6f%2fjca8xluc9ec1sa7ajptwm4bc95e6c3gojowzbnh9gfilb6f0zmwgjenfdrbb%7ctkp%3abk9sr5j9wnsgza&lh_bin=1&lh_itemcondition=1500%7c2010%7c2020%7c2030%7c3000%7c1000,"used: an item that has been previously used. the item may have some signs of cosmetic wear, but is ... ",
scrap,84.0,dell,r420,,dell poweredge r420 homelab 12 core 2.40ghz e5-2440 32gb 1.2tb storage h310,server,https://www.ebay.co.uk/itm/126418372490?hash=item1d6f1f478a%3ag%3ajviaaoswo6dklcau&itmprp=enc%3aaqajaaaa4oenlxwubv9t1peqldsyr%2bqniicrt%2fatx2%2fpbc%2bionplw5kcqdllhttrjmzbff8hxxfwmrcc44ofivgx5lvyo3u4g1irsz7xj0h0s%2ba6ybhchoef19bym7hmf2vibrwpoqecf1q3rbizqqplgafqukg%2b4emfouwcutdxani22olujmbppg95ujavvzl60dynjuynvtgcaqzhwfosi98tuugsjwta0jskxn5dxhoqomvvsz9eoohsed%2fgpv%2fkmr%2bq8kvoxbysg7zrkprdiuzuirk3iablwtz8t4pm6rtxbu%2fz%7ctkp%3abk9sr5j9wnsgza&lh_bin=1&lh_itemcondition=1500%7c2010%7c2020%7c2030%7c3000%7c1000,good - refurbished,“all prices shown are inclusive of uk vat at 20%. this is a pre-built system that has been ... 
sell,549.99,dell,r540,,dell poweredge r540 xeon silver 4216 96gb ram h840 controller,server,https://www.ebay.co.uk/itm/145905537526?hash=item21f8a5d1f6%3ag%3alx0aaoswyvpmhfu4&itmprp=enc%3aaqajaaaa0dk8b0urkijximxojwakhzabljrozxeivsfwwpd9m4obrcuoy6ixdh0eqxh5ofackdkluthy4ldczsyrtnrsmfhjoeaw6qa1bqof4xzgfdyg3hhsppozfcbayhgegolncoxxhospmrp0vr4jsb0detpsda37jof%2fobb%2f0milbf58nrd4l1tdziiopwboyngyscjq49z9romm8k%2f8bdsavkdosrtfdgf0hziu7igseahepkacwfy%2bapeoz7j0pyndy8izekmjdpwwavcsazuij88%3d%7ctkp%3abk9sr5j9wnsgza&lh_bin=1&lh_itemcondition=1500%7c2010%7c2020%7c2030%7c3000%7c1000,used,“good working condition”
sell,31.2,dell,r740,,"dell idrac9 enterprise license, 14g poweredge r740/r640/r540/r440/r340 same day",remote access,https://www.ebay.co.uk/itm/265272766152?hash=item3dc37d2ec8%3ag%3aakwaaoswswbgjgsr&itmprp=enc%3aaqajaaaa4dcdtuoqvpxemti8pdosx1dac5docpub5ug9s0vq7gi2a4m6hvhpbur1ubflfwomoh6ys%2bvmpoau5zucs9sd7jpz5zszhxcaarde9i0q%2bhctd8kr0%2bi9wy21mi2hnv%2fviamecpcktknpifxptkggsl7zmfw0yxu3ahc0s0lfdspm5mwnu9fh5nfzos7jv0bmqgrf1ra0lcx0pmgvgzguxtx1jrfcpahgr%2frgbct%2bhu6ttnpkuy5ebdrvajqwsx9bwclpuahyur6kgsb5lc79hp6%2bdvq0sa7e7fwuut%2fg5730%7ctkp%3abk9sr5j9wnsgza&lh_bin=1&lh_itemcondition=1500%7c2010%7c2020%7c2030%7c3000%7c1000,"new: a brand-new, unused, unopened and undamaged item in original retail packaging (where packaging ... ",
scrap,2400.0,dell,poweredge m1000e,,dell poweredge m1000e chassis 8x m610x blade servers 16x x5670 800gb ram h200,blade chassis,https://www.ebay.co.uk/itm/403596528046?hash=item5df83a49ae%3ag%3arzeaaoswzq9iveol&itmprp=enc%3aaqajaaaa4csgqlh%2f8juhn7dsqbvhqi7cdvuusgaurrfz5wljnulbtzwstpnkhltolwzjo21kqugfqg23gmzrzhgcdbgeo3jcsrkudlbeefya03ibggrpshqbvb%2frfps5oowya9zglwuypuxu%2biv7boah4rxlezvwlryizzkwkbr6x1arjv%2fdx91i%2b1habqfirf5jaoetcmayc0ucrdh0wxsglp97x2rcgouyq0ltttjtc%2ba3e07uelltamam907nctmrmny8b0e%2f6tjif7yygc6rwy3jduvrf8tlmmoiyxbebvunmjrb%7ctkp%3abk9sr5j9wnsgza&lh_bin=1&lh_itemcondition=1500%7c2010%7c2020%7c2030%7c3000%7c1000,used,"“in good condition and in full working order, tested. 2 years warranty.”"
scrap,2400.0,dell,poweredge m1000e,,dell poweredge m1000e chassis 8x m610x blade servers 16x x5670 800gb ram h200,blade chassis,https://www.ebay.co.uk/itm/403596528046?hash=item5df83a49ae%3ag%3arzeaaoswzq9iveol&itmprp=enc%3aaqajaaaa4csgqlh%2f8juhn7dsqbvhqi7cdvuusgaurrfz5wljnulbtzwstpnkhltolwzjo21kqugfqg23gmzrzhgcdbgeo3jcsrkudlbeefya03ibggrpshqbvb%2frfps5oowya9zglwuypuxu%2biv7boah4rxlezvwlryizzkwkbr6x1arjv%2fdx91i%2b1habqfirf5jaoetcmayc0ucrdh0wxsglp97x2rcgouyq0ltttjtc%2ba3e07uelltamam907nctmrmny8b0e%2f6tjif7yygc6rwy3jduvrf8tlmmoiyxbebvunmjrb%7ctkp%3abk9sr5j9wnsgza&lh_bin=1&lh_itemcondition=1500%7c2010%7c2020%7c2030%7c3000%7c1000,used,"“in good condition and in full working order, tested. 2 years warranty.”"
sell,189.99,dell,poweredge r730,,"dell poweredge r730, 2x xeon e5-2640 v4, 32gb ddr4, 8x3.5"" sata bays",server,https://www.ebay.co.uk/itm/285819758652?hash=item428c2f683c%3ag%3avncaaoswvgvlc0as&itmprp=enc%3aaqajaaaa0lal%2f9ogtcu9308cpqjnzgrcggstxbpxz%2ftsbjw%2fxedaelkqfemqwhxfeuqr9iohvzkfxllj18xvb5pf5y5xeowsasaexnlvujbdqhxcvbheau%2fdfyeeyvjwbvph51znk3cwgqmb20i8v6hsllma%2fvddt7nsqlbcfeywwez1jkt2hwbu6m7cur5vscwmtv0zm%2baix0yl8yrqz7ziewvttpxgyjvtvtc6kam6hsirm9%2frpo9ooxfdwuijq3ukqvbq4z2dbvaz9gr0st7fkf5pagg%3d%7ctkp%3abk9sr5j9wnsgza&lh_bin=1&lh_itemcondition=1500%7c2010%7c2020%7c2030%7c3000%7c1000,used,"“pulled from working environment, tested by our in house engineers. 60 day warranty.”"
sell,999.99,dell,r740,,"dell poweredge r740, 2x xeon gold 6140, 64gb ddr4, 16x 2.5"" sas, h740p",server,https://www.ebay.co.uk/itm/276497579430?hash=item40608a3da6%3ag%3ajceaaoswscvmycp7&itmprp=enc%3aaqajaaaa0i5mgabasbpndj3cuvnpo8o5fwfatlmwxduwjw10hwh1mmqg336mpytgnbn7zmuepz1ylc3n6xccvt9u5rmmzxppmiebnvrqiwnetward6zydhohda64e6fehbxwk6h--77yerpqicnw%2f8q7rvoqanaz8zn%2b1oziwbbe9lokr53ubkqwmflncxxyl9rrylzeq4huhkjjhgk%2bxsvlex5sqokzroknlluibxe3zy7vj4qwfuecc8%2bp0jlflp%2bzi6lz6t9of69znk1dgov6mikc7k0%3d%7ctkp%3abk9sr5j9wnsgza&lh_bin=1&lh_itemcondition=1500%7c2010%7c2020%7c2030%7c3000%7c1000,used,“ex corporate”
sell,289.99,dell,poweredge r730,,"dell poweredge r730, 2x xeon e5-2640 v4, 32gb ddr4, h730, 8x 3tb sas",server,https://www.ebay.co.uk/itm/276537056304?hash=item4062e49c30%3ag%3avncaaoswvgvlc0as&itmprp=enc%3aaqajaaaa8hzugnhnbdoyhzc7sag3rtly8v9grp95q6d5dsudaptfzjbj2uobg5kckmmmldtpklupbqhpj0q%2fdf20d164ssmpvga7%2fe59es7bilbhycvxinhhdx8m7guqtevl5owbxwltgmcs1bik5o9abytfa5r6bp41gsdh2laxhnyfitblfdcxn3sslpdy4ksqpoi7p6vn%2fewbumhr1i6ru%2fa%2bbx2esatu103paaraljtsvgnas9kvdlwchm3%2fb%2baavffyukngu4jmzfjq3sqwb1ucmpj%2byzncy761wsnej8qyjhootvfvcfakfqtqm%2ftswtqglq%3d%3d%7ctkp%3abk9sr5j9wnsgza&lh_bin=1&lh_itemcondition=1500%7c2010%7c2020%7c2030%7c3000%7c1000,used,"“pulled from working environment, tested by our in house engineers. 60 day warranty.”"
scrap,19.0,dell,m710,gen11,dell poweredge m710hd gen11 2*sff barebones cto blade server,blade server,https://www.ebay.co.uk/itm/325967120280?epid=15053550698&hash=item4be5278798%3ag%3a1ssaaosw-htlohl4&itmprp=enc%3aaqajaaaawju4w9cu7%2bgv1sr4as5qs1zqo7ogtzndiwxtm8i6oqd%2bbesgar3%2bh79n2oln96t8rn3vrkyhhknthtnvbfkb8qzy%2fjoioxl5cbjcztgopu94my6ke%2bihckoh010cwoez0lzi2og%2fdgwp86mbizpqdkdrpqkkrirgtkpg%2bwnrv56vwfpxee%2b3in2ftdlbtw1gasx6wxlbocnspgvkbasz0osgpson4zh7to%2frggkqcez7mvtsdyzrypg8awpvrmdx6g%3d%3d%7ctkp%3abk9sr5r9wnsgza&lh_bin=1&lh_itemcondition=1500%7c2010%7c2020%7c2030%7c3000%7c1000,very good - refurbished,“product has been fully tested and is in great condition”
scrap,19.0,dell,m710,gen11,dell poweredge m710hd gen11 2*sff barebones cto blade server,blade server,https://www.ebay.co.uk/itm/325967120280?epid=15053550698&hash=item4be5278798%3ag%3a1ssaaosw-htlohl4&itmprp=enc%3aaqajaaaawju4w9cu7%2bgv1sr4as5qs1zqo7ogtzndiwxtm8i6oqd%2bbesgar3%2bh79n2oln96t8rn3vrkyhhknthtnvbfkb8qzy%2fjoioxl5cbjcztgopu94my6ke%2bihckoh010cwoez0lzi2og%2fdgwp86mbizpqdkdrpqkkrirgtkpg%2bwnrv56vwfpxee%2b3in2ftdlbtw1gasx6wxlbocnspgvkbasz0osgpson4zh7to%2frggkqcez7mvtsdyzrypg8awpvrmdx6g%3d%3d%7ctkp%3abk9sr5r9wnsgza&lh_bin=1&lh_itemcondition=1500%7c2010%7c2020%7c2030%7c3000%7c1000,very good - refurbished,“product has been fully tested and is in great condition”
sell,3475.0,dell,t640,,dell poweredge t640 server - custom listing,server,https://www.ebay.co.uk/itm/285852778586?hash=item428e27405a%3ag%3afwuaaosw4%7e1llvjy&itmprp=enc%3aaqajaaaa0hyqv813e99iotvfwbxrpuz6xuymdbmo0pgnxi2dlu8vsbzxdakx3moab35nqguwmsavtozwm8r2avstrvwx4%2fwhuuzbhm%2fmfdcyaoxjdvtxckwu%2f40knqur5lkulwkgo%2f1pxhozuseqjxkflrqu%2fvvx4lcpi2rziuv92atjjfnih%2bp6jfot4j7sl5pb5%2b%2bfd7sl9ry6olg57x5frcwup%2b4ki87h4rzw77tpk8nfuvvriwuvknbo%2bs91nlotbnll97dyntgl28fhfyiou2neqsu%3d%7ctkp%3abk9sr5r9wnsgza&lh_bin=1&lh_itemcondition=1500%7c2010%7c2020%7c2030%7c3000%7c1000,excellent - refurbished,"“fully tested, updated to latest firmware, cleaned & packaged on a small pallet”"
sell,119.99,dell,m630,,dell pe m630 2x 2680 v3 96gb ddr4 perc h330 sas bp dual port 10gb ndc idrac ent,m630,https://www.ebay.co.uk/itm/156131533971?hash=item245a2a2493%3ag%3akksaaosw7knl%7ebtz&itmprp=enc%3aaqajaaaa0ci%2bx1pbe4pcpqrhfnmzxlo2m%2b2mhwkuvneg8oyd9awcvs2f8daxfmkc5lc5vh%2bafljt9xkjzebpngqnid2hchkhose7ygybbkrc0qqfii%2fj4jbgq%2btdubyjraxpxntw%2bzw3gsd%2bo%2fn4xlbv629d2nigmen%2fgmxewkkfbuudbvl5wsat8us1psxcxw1mnrwukkliwtylxzqvkdxz5p7q2sktnqc3iecy%2fgafk7vzuewpu6pj32vbd5ngwd1ixglqn%2fzp8iv5i6bggz1aytaryzw%3d%7ctkp%3abk9sr5r9wnsgza&lh_bin=1&lh_itemcondition=1500%7c2010%7c2020%7c2030%7c3000%7c1000,used,"“pulled from working enviroment, fully tested.”"
sell,119.99,dell,m630,,dell pe m630 2x 2680 v3 96gb ddr4 perc h330 sas bp dual port 10gb ndc idrac ent,m630,https://www.ebay.co.uk/itm/156131533971?hash=item245a2a2493%3ag%3akksaaosw7knl%7ebtz&itmprp=enc%3aaqajaaaa0ci%2bx1pbe4pcpqrhfnmzxlo2m%2b2mhwkuvneg8oyd9awcvs2f8daxfmkc5lc5vh%2bafljt9xkjzebpngqnid2hchkhose7ygybbkrc0qqfii%2fj4jbgq%2btdubyjraxpxntw%2bzw3gsd%2bo%2fn4xlbv629d2nigmen%2fgmxewkkfbuudbvl5wsat8us1psxcxw1mnrwukkliwtylxzqvkdxz5p7q2sktnqc3iecy%2fgafk7vzuewpu6pj32vbd5ngwd1ixglqn%2fzp8iv5i6bggz1aytaryzw%3d%7ctkp%3abk9sr5r9wnsgza&lh_bin=1&lh_itemcondition=1500%7c2010%7c2020%7c2030%7c3000%7c1000,used,"“pulled from working enviroment, fully tested.”"
scrap,70.0,dell,poweredge m630,,dell poweredge m630 cto chassis configure-to-order chassis v4 system board sas,not available,https://www.ebay.co.uk/itm/235423845050?hash=item36d05acaba%3ag%3ahgwaaoswfqllxvdp&itmprp=enc%3aaqajaaaa4eajhmsyex1vmwomrtxdyndxuk79y0hocntchf4nswozwtt9g6i3d8jpfks4qxp9j3m2%2bllx1ldbuj5khgwvp37uufetv7rx%2btkxodfity7kjbopfgniccmwxhmagn1cnc5sa%2b0iiqhtjp5frq3j%2buak5dehfo3tlvrshh%2bfjfymtlnv8j%2f3lyz0mrskiijg2tmnmuvbr2%2bsh7v2u197d%2bpjz8z4xqwmqkala3klful0qfffiyomft2wkrxpev4osi6zxwlwrjbyvlds8wx9obrts4%2fjkfw1wt51irxo7wde%7ctkp%3abk9sr5r9wnsgza&lh_bin=1&lh_itemcondition=1500%7c2010%7c2020%7c2030%7c3000%7c1000,very good - refurbished,“product has been fully tested and is in great condition”
scrap,70.0,dell,poweredge m630,,dell poweredge m630 cto chassis configure-to-order chassis v4 system board sas,not available,https://www.ebay.co.uk/itm/235423845050?hash=item36d05acaba%3ag%3ahgwaaoswfqllxvdp&itmprp=enc%3aaqajaaaa4eajhmsyex1vmwomrtxdyndxuk79y0hocntchf4nswozwtt9g6i3d8jpfks4qxp9j3m2%2bllx1ldbuj5khgwvp37uufetv7rx%2btkxodfity7kjbopfgniccmwxhmagn1cnc5sa%2b0iiqhtjp5frq3j%2buak5dehfo3tlvrshh%2bfjfymtlnv8j%2f3lyz0mrskiijg2tmnmuvbr2%2bsh7v2u197d%2bpjz8z4xqwmqkala3klful0qfffiyomft2wkrxpev4osi6zxwlwrjbyvlds8wx9obrts4%2fjkfw1wt51irxo7wde%7ctkp%3abk9sr5r9wnsgza&lh_bin=1&lh_itemcondition=1500%7c2010%7c2020%7c2030%7c3000%7c1000,very good - refurbished,“product has been fully tested and is in great condition”
sell,149.99,dell,poweredge r430,,dell poweredge r430 server xeon e5-2630 v4 @2.20ghz 64gb ddr4 perc h730 mini,server,https://www.ebay.co.uk/itm/116159114094?hash=item1b0b9f6b6e%3ag%3ac4gaaoswq75mj8ho&itmprp=enc%3aaqajaaaa8isn9ujyfsz%2fmceam5migrpo%2f7gv7uaajmlwphqawjbngfgx8tyf%2bcdp3usgwdxvqqjxcixgohctdz%2bahds9lbfuromsq0suc8otm7padeeqqq5w0adib8szkrr7r9xh02gmf6cf3wfemuzzs4wtqowxmsypownpwxdjacryaqsnsxyahkquxagmxt2haowqtlm7a9%2bujpgkppc43nivtqnyf4jzlj9p3kbttw%2bi9w7lt7flsuwi4%2bhzxqowmkqz6wwxeslmrr42ybsflwsyv3a0d%2b%2fmjnfuugermke3saw83wymeojgrghj7hqvtonqvw%3d%3d%7ctkp%3abk9sr5r9wnsgza&lh_bin=1&lh_itemcondition=1500%7c2010%7c2020%7c2030%7c3000%7c1000,used,"“condition:- some marks, scratches, sticker marks, signs of use, dust.specification:- see title and ... "
sell,895.99,dell,r640,,"dell poweredge r640 8sff sas server: 2x 20c xeon gold 6138 2ghz cpu, 128gb ram",server,https://www.ebay.co.uk/itm/145426762470?hash=item21dc1c4ae6%3ag%3a1b4aaoswuc9mmnl3&itmprp=enc%3aaqajaaaawhfb5aa320nnu1sx6neaatk9gayidctfhufyuuvkmj6qq2gzrecojkutymoi0bmpmoetu5snltdr72jnei3acmp9wzgaoh4e6ifenf1or%2f2anwzs9lci2dhvll01rlnlgjzkyq5q0088qp5hjbpyzw6fixjnmsq7bn4onrzasejg6xpanfph0egjs4ha%2b0jaqx%2bg8dkg%2fblklmshqe%2b0nl27hapfmn7x%2bqxfh5jp4p7ina1g0pbkaxngl2i70r9dea%3d%3d%7ctkp%3abk9sr5r9wnsgza&lh_bin=1&lh_itemcondition=1500%7c2010%7c2020%7c2030%7c3000%7c1000,excellent - refurbished,“supplied with 3-year warranty – we can ship tax-free to eu-vat registered customers. fully tested ... 
